PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,UGDS_WOMEN,RET_PT4_POOLED,RET_PT4_POOLED_binr
0.0,0.0246,0.0,0.0,0.0534,0.0,0.0258,0.0,0.0588,0.0,0.0,0.0086,0.0,0.0,0.0329,0.0,0.0,0.0787,0.0125,0.0,0.0148,0.0534,0.0059,0.0,0.0273,0.0,0.0659,0.0,0.0223,0.0644,0.0,0.0,0.0,0.0,0.0499,0.1825,0.2072,0.011000000000000001,14183.0,0.7833,0.0442,0.069,0.0188,0.0046,0.0011,0.0364,0.011000000000000001,0.0317,0.1375,22644.0,7000.0,21065.0,7496.0,8542.0,8518.0,0.7106,0.6208,0.3334,0
0.0,0.0049,0.0,0.0,0.1117,0.0,0.0,0.0,0.0631,0.0,0.0,0.0,0.0,0.0388,0.0243,0.0825,0.0,0.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.0922,0.0,0.2816,0.0,927.0,0.4746,0.2772,0.0874,0.0173,0.0119,0.0022,0.013999999999999999,0.0011,0.1143,0.1219,40913.0,28700.0,28700.0,13505.0,3898.0,5574.0,0.292,0.5167,0.6667,1
0.0,0.0092,0.0,0.0,0.0452,0.0,0.0318,0.0,0.0637,0.0,0.0,0.0031,0.0,0.0,0.0123,0.0,0.0,0.1119,0.0051,0.0,0.0185,0.1314,0.0,0.0,0.0246,0.0,0.0472,0.1417,0.0503,0.1006,0.0,0.0,0.0,0.0,0.0329,0.0534,0.0914,0.0257,5308.0,0.3685,0.3495,0.0546,0.0205,0.1571,0.0002,0.0277,0.0047,0.0171,0.1598,18592.0,6014.0,17605.0,4469.0,7490.0,7347.0,0.9971,0.6,0.4615,0
0.0,0.0041,0.0,0.0,0.0325,0.0,0.0163,0.0,0.0813,0.0,0.0,0.0,0.065,0.0,0.0081,0.0,0.0,0.0447,0.0203,0.0,0.0041,0.1179,0.0163,0.0,0.0081,0.0,0.0285,0.0854,0.0163,0.0041,0.0,0.0,0.0,0.0,0.0081,0.1992,0.2358,0.0041,813.0,0.6261,0.2349,0.0677,0.0111,0.0049,0.0025,0.0295,0.0197,0.0037,0.0984,41580.0,29574.0,29574.0,12128.0,9270.0,6659.0,1.0,0.5191,0.75,1
0.0,0.0148,0.0,0.0,0.10099999999999999,0.0,0.0,0.0,0.0099,0.0,0.0,0.0172,0.0,0.0,0.0246,0.0,0.0,0.1256,0.0099,0.0,0.0,0.0468,0.0074,0.0,0.0099,0.0,0.0665,0.0,0.0419,0.032,0.0,0.0,0.0,0.0,0.0517,0.3005,0.1355,0.0049,1602.0,0.5755,0.161,0.0974,0.0194,0.0081,0.0019,0.0081,0.078,0.0506,0.1042,46606.0,33532.0,33532.0,12928.0,9757.0,7439.0,0.4665,0.6723,0.75,1
0.0,0.0093,0.0,0.0186,0.0837,0.0,0.0,0.0,0.0744,0.0,0.0,0.013999999999999999,0.0,0.0,0.0698,0.0,0.0,0.1209,0.0279,0.0,0.0326,0.0186,0.0233,0.0,0.0047,0.0,0.0698,0.0651,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.1163,0.0,0.1209,0.0372,813.0,0.5498,0.1943,0.1488,0.0172,0.0049,0.0,0.0431,0.0135,0.0283,0.1734,43725.0,28566.0,28566.0,7934.0,9708.0,6092.0,0.4345,0.9754,0.8,1
0.0,0.0,0.0,0.0,0.1038,0.0,0.0328,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0109,0.0,0.0,0.0,0.1421,0.0383,0.0,0.0055,0.0,0.0984,0.0765,0.1421,0.0492,0.0,0.0,0.0,0.0,0.0055,0.0601,0.1749,0.0,1545.0,0.0214,0.7379,0.0006,0.0104,0.0032,0.0097,0.0311,0.0375,0.1482,0.0511,29442.0,16480.0,16480.0,15705.0,6971.0,5210.0,0.5724,0.5845,0.1667,0
0.0,0.0,0.0,0.0009,0.0967,0.0,0.0193,0.0,0.0053,0.0009,0.0,0.0211,0.0,0.0,0.0317,0.0026,0.0,0.0818,0.022000000000000002,0.0,0.0,0.0545,0.0246,0.0,0.0484,0.0,0.08800000000000001,0.0,0.0,0.212,0.0,0.0,0.0,0.0,0.0202,0.0,0.2322,0.0378,5101.0,0.6955,0.0674,0.0684,0.04,0.0014,0.0004,0.0286,0.0968,0.0014,0.0108,66440.0,51400.0,51400.0,32036.0,28205.0,11795.0,0.7714,0.5362,0.5,0
0.0,0.0,0.0,0.0009,0.023,0.0,0.0212,0.0,0.0451,0.0,0.0,0.0009,0.0,0.0,0.0053,0.0681,0.0,0.0301,0.0053,0.0,0.0044,0.069,0.0,0.0,0.0027,0.0,0.038,0.038,0.0195,0.0195,0.0,0.0,0.0,0.0,0.0124,0.5393,0.0548,0.0027,4570.0,0.1155,0.7683,0.0365,0.0061,0.0039,0.0002,0.0363,0.0129,0.0201,0.1133,19119.0,5941.0,16188.0,4497.0,10758.0,8218.0,0.9812,0.7098,0.5294,0
0.0,0.0152,0.0,0.0,0.0336,0.0,0.0081,0.0,0.1061,0.0171,0.0459,0.0109,0.0,0.0,0.0175,0.0062,0.0,0.0403,0.0052,0.0,0.0066,0.0351,0.0043,0.0,0.0256,0.0,0.0602,0.0701,0.0388,0.0351,0.0,0.0,0.0,0.0,0.0398,0.1819,0.1805,0.0161,9234.0,0.7872,0.0585,0.067,0.0121,0.0066,0.0009,0.0414,0.0144,0.0119,0.135,20819.0,6897.0,17290.0,6104.0,8177.0,7836.0,0.7257,0.5456,0.6889,1
0.1227,0.0,0.0,0.0,0.0074,0.0,0.0483,0.0,0.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0149,0.0074,0.0,0.11900000000000001,0.0632,0.0,0.0,0.0112,0.0,0.0372,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0186,0.1115,0.2937,0.0112,1153.0,0.7667,0.0503,0.0564,0.0087,0.0104,0.0043,0.0312,0.046,0.026000000000000002,0.2142,15790.0,6554.0,9226.0,6000.0,12969.0,6768.0,0.5223,0.5872,0.3823,0
0.0,0.0,0.0,0.0,0.0138,0.0,0.0115,0.0,0.131,0.0,0.0,0.0046,0.0,0.0,0.0253,0.1448,0.0,0.0276,0.0046,0.0,0.0023,0.0759,0.0092,0.023,0.0069,0.0,0.0253,0.0253,0.0253,0.0069,0.0,0.0,0.0,0.0,0.0069,0.2322,0.1885,0.0092,2064.0,0.7984,0.0184,0.0344,0.0141,0.015,0.0034,0.0286,0.0044,0.0833,0.1313,27400.0,18224.0,18224.0,15559.0,7782.0,6690.0,0.9257,0.6366,0.0,0
0.0,0.0,0.0,0.0,0.0175,0.0,0.0058,0.0,0.2456,0.0,0.0,0.0,0.076,0.0,0.0,0.0877,0.0,0.0819,0.0117,0.0,0.0,0.0994,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.1637,0.1813,0.0,825.0,0.777,0.0594,0.0679,0.0036,0.0158,0.0073,0.0327,0.0315,0.0048,0.2824,16433.0,6456.0,9084.0,5625.0,7287.0,5516.0,1.0,0.6097,0.6923,1
0.0,0.0,0.0,0.0,0.0161,0.0,0.0179,0.0,0.2115,0.0,0.0,0.0036,0.0,0.0,0.009000000000000001,0.043,0.0,0.0269,0.0179,0.0,0.0,0.0269,0.0,0.0,0.0179,0.0,0.0305,0.0789,0.0878,0.0125,0.0,0.0,0.0,0.0,0.0197,0.1541,0.2151,0.0108,2466.0,0.6894,0.0547,0.0669,0.0158,0.0182,0.0032,0.043,0.0921,0.0166,0.2088,15483.0,6810.0,6810.0,5869.0,7469.0,7219.0,0.5233,0.6111,0.6667,1
0.0,0.0,0.0,0.0009,0.0492,0.0062,0.0198,0.0,0.0479,0.1199,0.0114,0.0119,0.0,0.0,0.0101,0.0536,0.0,0.0369,0.0097,0.0,0.0158,0.0272,0.0035,0.0,0.0149,0.0,0.0545,0.0272,0.0321,0.0272,0.0,0.0,0.0,0.1011,0.0114,0.1441,0.1599,0.0035,10351.0,0.8136,0.0242,0.035,0.0167,0.0124,0.0008,0.0344,0.049,0.013999999999999999,0.1788,19670.0,8447.0,20047.0,10757.0,17641.0,8396.0,0.9279999999999999,0.4394,0.4423,0
0.1152,0.0129,0.0298,0.0017,0.0328,0.0,0.0319,0.0,0.0281,0.1588,0.0,0.0009,0.0686,0.0,0.0069,0.0,0.0,0.0609,0.0099,0.0,0.0151,0.0276,0.0026,0.0,0.0108,0.0,0.0358,0.0319,0.0,0.0168,0.0,0.0,0.0,0.0,0.0186,0.1278,0.1489,0.0056,11687.0,0.8692,0.0285,0.023,0.0144,0.0064,0.0006,0.0294,0.0157,0.0127,0.0813,19874.0,8666.0,20692.0,9311.0,9412.0,9012.0,0.9664,0.4591,0.4,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,183.0,0.7923,0.0437,0.0601,0.0,0.0219,0.0055,0.0601,0.0055,0.0109,0.1311,26468.0,16140.0,16140.0,9898.0,6629.0,3678.0,0.75,0.4317,0.6364,1
0.0,0.0756,0.0,0.0,0.0356,0.0,0.0222,0.0,0.5556,0.0133,0.0,0.0,0.0,0.0,0.0044,0.0133,0.0,0.0,0.0,0.0,0.0,0.0356,0.0,0.0,0.0,0.0,0.0489,0.0,0.0222,0.0089,0.0,0.0,0.0,0.0,0.0267,0.04,0.0978,0.0,1010.0,0.8129,0.0327,0.0673,0.0069,0.0109,0.002,0.0386,0.0228,0.0059,0.2535,17762.0,7406.0,16579.0,6048.0,11996.0,6002.0,0.6106,0.5168,0.6406,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7177,0.2016,0.0,493.0,0.4462,0.2677,0.0203,0.0101,0.0,0.002,0.0264,0.0,0.2272,0.4625,28406.0,13850.0,13850.0,13701.0,5086.0,4988.0,0.3902,0.8256,1.0,1
0.0,0.0,0.0,0.0005,0.0295,0.0,0.0369,0.0026,0.0666,0.1056,0.0651,0.0123,0.0331,0.0021,0.0113,0.062,0.0,0.0279,0.0156,0.0,0.0161,0.0151,0.0018,0.0,0.0146,0.0,0.0285,0.0438,0.022000000000000002,0.0277,0.0,0.0,0.0,0.0,0.0197,0.151,0.1823,0.0062,15047.0,0.7331,0.1235,0.0274,0.0274,0.0014,0.0004,0.0455,0.022000000000000002,0.0193,0.1275,24128.0,10270.0,18801.0,9845.0,10572.0,9571.0,0.5319,0.4549,0.4107,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.9867,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933,11785.0,5000.0,5000.0,5289.0,3503.0,1597.0,0.2667,0.6133,0.0,0
0.0,0.0015,0.0,0.0,0.0428,0.0,0.0061,0.0,0.2202,0.0,0.0,0.0015,0.0,0.0,0.0138,0.0061,0.0,0.0749,0.0015,0.0,0.0107,0.0229,0.0015,0.0,0.0031,0.0,0.0367,0.0826,0.0122,0.0214,0.0,0.0,0.0,0.0,0.0183,0.2385,0.1728,0.0107,3660.0,0.7716,0.1331,0.0224,0.0085,0.0049,0.0019,0.0183,0.018000000000000002,0.0213,0.11800000000000001,32500.0,20700.0,20700.0,14350.0,8091.0,6933.0,0.3720000000000001,0.5066,0.25,0
0.0,0.0039,0.0,0.0,0.0519,0.0,0.0233,0.0,0.0674,0.0078,0.0,0.0052,0.0,0.0,0.0272,0.0,0.0,0.1141,0.0091,0.0,0.0324,0.0363,0.0078,0.0,0.0389,0.0,0.0636,0.0182,0.0,0.0259,0.0,0.0,0.0,0.0,0.1336,0.1154,0.1946,0.0233,3131.0,0.778,0.0923,0.0549,0.0156,0.001,0.0006,0.0479,0.0073,0.0022,0.0632,43771.0,31668.0,31668.0,16113.0,11787.0,7810.0,0.5329999999999999,0.542,0.3333,0
0.0,0.0,0.0,0.0,0.0197,0.0,0.0197,0.0,0.1527,0.0,0.0,0.0099,0.0887,0.0,0.0197,0.0,0.0,0.0246,0.0246,0.0,0.0,0.0887,0.0,0.0049,0.0246,0.0,0.0099,0.0394,0.0837,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.33,0.0246,703.0,0.7881,0.091,0.0427,0.0057,0.0028,0.0,0.0384,0.0085,0.0228,0.0669,44374.0,31672.0,31672.0,11000.0,10003.0,6095.0,0.9412,0.4979,0.0,0
0.0,0.0077,0.0114,0.005,0.0244,0.0254,0.0077,0.0,0.1882,0.0297,0.0197,0.006999999999999999,0.0237,0.0,0.0445,0.0321,0.0,0.0445,0.008,0.0,0.0127,0.0501,0.0017,0.0,0.01,0.0,0.0408,0.0354,0.0197,0.0281,0.0,0.0,0.0,0.0047,0.0789,0.1263,0.1059,0.0067,13790.0,0.7824,0.0913,0.0419,0.0092,0.0015,0.0006,0.0333,0.0189,0.0209,0.0553,23772.0,11057.0,18593.0,9154.0,9390.0,8821.0,0.6988,0.5597,0.439,0
0.0,0.0,0.0008,0.0016,0.0,0.0,0.0761,0.0,0.0016,0.3389,0.0,0.0072,0.0088,0.0,0.0136,0.0024,0.0,0.09699999999999999,0.0353,0.0,0.0393,0.0,0.004,0.0,0.0489,0.0,0.0481,0.0,0.0,0.0569,0.0,0.0,0.0,0.0,0.0288,0.0649,0.1186,0.0072,5020.0,0.4875,0.0434,0.0651,0.2062,0.0008,0.001,0.047,0.1335,0.0155,0.0108,63216.0,47500.0,47500.0,25887.0,29979.0,11400.0,0.7824,0.4446,0.0,0
0.0,0.0,0.0,0.0,0.0457,0.0,0.0228,0.0,0.032,0.0411,0.0228,0.0,0.0,0.0,0.0274,0.0,0.0,0.0731,0.0183,0.0,0.0,0.0502,0.0,0.0,0.0091,0.0,0.13699999999999998,0.1233,0.0639,0.0411,0.0,0.0,0.0,0.0,0.0502,0.0,0.2283,0.0137,1772.0,0.0107,0.9165,0.0062,0.0,0.0011,0.0,0.0186,0.0237,0.0231,0.0372,18994.0,6246.0,8096.0,2974.0,7416.0,6550.0,1.0,0.5926,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9578,0.0,0.0,912.0,0.7895,0.1107,0.0121,0.0121,0.0011,0.0022,0.023,0.0,0.0493,0.511,25047.0,16477.0,16477.0,11727.0,6291.0,6398.0,1.0,0.9232,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971,0.0,0.0,0.0,0.0,0.0,0.0291,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757,0.0,0.0,0.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,547.0,0.6051,0.2669,0.053,0.011000000000000001,0.0018,0.0018,0.042,0.0146,0.0037,0.053,30153.0,17028.0,17028.0,8784.0,5354.0,5154.0,1.0,0.3583,0.4348,0
0.0017,0.0069,0.0209,0.0033,0.0706,0.0,0.0399,0.0002,0.0615,0.0889,0.0003,0.0113,0.0,0.0057,0.0122,0.0051,0.0,0.0518,0.006,0.0,0.0098,0.0168,0.0029,0.0,0.0142,0.0,0.0478,0.049,0.0153,0.0326,0.0,0.0,0.0,0.0,0.0751,0.1745,0.1702,0.0057,25523.0,0.7415,0.0735,0.0319,0.0381,0.0014,0.0007,0.0366,0.0446,0.0317,0.1186,27499.0,11000.0,27334.0,13004.0,11854.0,9708.0,0.5684,0.493,0.54,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0165,0.0,0.2372,0.0,0.0,0.0766,0.0315,0.0586,0.003,0.0,0.0,0.0,0.0,0.0,0.1306,0.3649,0.0,3471.0,0.4869,0.2872,0.0262,0.0052,0.004,0.0003,0.0303,0.0023,0.1576,0.3048,33266.0,20240.0,20240.0,9162.0,4066.0,1334.0,1.0,0.6635,0.2353,0
0.0,0.0116,0.0,0.0008,0.059000000000000004,0.0,0.0207,0.0,0.0526,0.0933,0.0191,0.0139,0.0,0.0,0.0128,0.0036,0.0,0.0355,0.0084,0.0,0.0,0.0052,0.0032,0.0,0.0112,0.0032,0.0853,0.0,0.0438,0.0972,0.0,0.0,0.0,0.0,0.0454,0.1853,0.1817,0.0072,11647.0,0.6399,0.162,0.0573,0.0337,0.0021,0.001,0.0363,0.0533,0.0143,0.2117,22293.0,9778.0,13829.0,10618.0,9773.0,9389.0,0.4886,0.5354,0.4,0
0.0,0.0,0.0,0.0,0.0,0.1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734,0.0,0.0,0.0,1024.0,0.6533,0.1045,0.0674,0.0361,0.0,0.001,0.0527,0.0684,0.0166,0.0225,43081.0,34440.0,34440.0,20817.0,11890.0,6319.0,0.3369,0.6963,1.0,1
0.0,0.0,0.0,0.0005,0.0636,0.0,0.0043,0.0,0.0728,0.2266,0.0353,0.0033,0.0,0.0,0.0103,0.0071,0.0,0.0571,0.0076,0.0,0.0092,0.0277,0.0027,0.0,0.0082,0.0,0.0473,0.0114,0.0,0.0277,0.0,0.0,0.0,0.0,0.019,0.0652,0.2848,0.0082,8422.0,0.7926,0.0278,0.0519,0.0138,0.0009,0.0007,0.0338,0.0704,0.0081,0.0424,56370.0,41750.0,41750.0,19321.0,12533.0,8687.0,0.6174,0.4757,0.6471,1
0.0,0.0078,0.0,0.0,0.0543,0.0,0.0543,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0155,0.0078,0.0,0.0,0.1395,0.0,0.0,0.0,0.0,0.0233,0.1783,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.2248,0.0,581.0,0.7367,0.1291,0.0723,0.0086,0.0034,0.0,0.0275,0.0172,0.0052,0.0964,44120.0,32190.0,32190.0,15654.0,8401.0,5749.0,0.48100000000000004,0.4337,1.0,1
0.0,0.0,0.0,0.0,0.0232,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0267,0.0353,0.0034,0.0138,0.0,0.0,0.0,0.0,0.0095,0.1265,0.6893,0.0,3433.0,0.6324,0.1739,0.0256,0.0242,0.0076,0.0009,0.0457,0.0131,0.0766,0.6837,30059.0,12241.0,12241.0,14766.0,3875.0,8797.0,0.0776,0.5476,0.3833,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.1389,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0,239.0,0.795,0.0502,0.0293,0.0167,0.0042,0.0,0.0126,0.0921,0.0,0.3347,15409.0,7040.0,7040.0,8410.0,9809.0,1099.0,0.4762,0.4603,0.3809,0
0.0,0.0212,0.0,0.0,0.0508,0.0,0.0297,0.0,0.0466,0.0,0.0,0.0169,0.0,0.0,0.0254,0.0085,0.0,0.0932,0.0085,0.0,0.0,0.0,0.0169,0.0,0.0127,0.0,0.0466,0.0,0.0,0.1314,0.0,0.0,0.0,0.0,0.0339,0.0975,0.3517,0.0085,967.0,0.6381,0.1634,0.0434,0.0145,0.0,0.0041,0.0341,0.0134,0.0889,0.1334,45784.0,34300.0,34300.0,16311.0,10152.0,6271.0,0.5563,0.5315,0.1667,0
0.0,0.0058,0.0,0.0073,0.1135,0.0,0.0335,0.0,0.0408,0.0102,0.0,0.0102,0.0,0.0,0.032,0.0,0.0,0.0975,0.0175,0.0,0.0058,0.0408,0.0233,0.0,0.0378,0.0,0.1121,0.0,0.0,0.0902,0.0,0.0,0.0,0.0,0.0015,0.0,0.2999,0.0204,2972.0,0.8385,0.0424,0.0394,0.0225,0.0007,0.0,0.0212,0.0262,0.0091,0.0101,52159.0,39990.0,39990.0,14308.0,10348.0,8838.0,1.0,0.4862,0.5,0
0.0209,0.0,0.0,0.0,0.0,0.0,0.0388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075,0.0716,0.0,1789.0,0.8211,0.0553,0.0492,0.0112,0.0022,0.0017,0.0335,0.0034,0.0224,0.7703,12978.0,5664.0,14196.0,6827.0,7895.0,7002.0,0.5288,0.6434,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831,0.0141,0.0,1057.0,0.8401,0.0568,0.0237,0.0066,0.0019,0.0,0.0407,0.0066,0.0237,0.8789,13107.0,5664.0,14196.0,7255.0,7805.0,6952.0,0.3818,0.6793,0.5745,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,4235.0,0.8246,0.0635,0.0236,0.0097,0.0043,0.0005,0.0392,0.0035,0.0312,0.5613,12331.0,5664.0,14196.0,6457.0,5807.0,7643.0,0.3908,0.596,0.4909,0
0.0,0.0039,0.0,0.0,0.0,0.0,0.0659,0.0,0.0,0.0,0.0116,0.0,0.0,0.0194,0.0,0.7791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.09300000000000001,0.0,2055.0,0.8146,0.0779,0.0311,0.0088,0.0019,0.001,0.0307,0.0039,0.0302,0.7002,13275.0,5664.0,14196.0,6938.0,7256.0,7809.0,0.4909,0.6151,0.4839,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0826,0.0,0.2094,0.0,0.0,0.0,0.0,0.3274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389,0.0767,0.0,1762.0,0.8746,0.0426,0.021,0.0074,0.004,0.0,0.0238,0.0045,0.0221,0.6538,12481.0,5664.0,14196.0,6162.0,7337.0,7089.0,0.3902,0.5579,0.5122,0
0.0393,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0699,0.0,0.0,0.0,0.0,0.0,0.0,0.5153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751,0.0611,0.0,1403.0,0.8703,0.0421,0.0185,0.0086,0.0007,0.0,0.0242,0.0014,0.0342,0.6643,13075.0,5664.0,14196.0,6269.0,8500.0,7459.0,0.359,0.7085,0.5294,0
0.0,0.0026,0.0135,0.0017,0.0894,0.0,0.0299,0.0,0.0828,0.0087,0.0018,0.0046,0.0347,0.0048,0.0152,0.019,0.0,0.040999999999999995,0.0039,0.0,0.0013,0.0275,0.002,0.0,0.0163,0.0,0.0564,0.0382,0.0,0.0242,0.0,0.0,0.0,0.0146,0.0649,0.1742,0.2214,0.0054,22403.0,0.7474,0.0878,0.0363,0.0161,0.0017,0.0005,0.0389,0.0453,0.0259,0.1552,24064.0,10012.0,18544.0,9987.0,8971.0,8972.0,0.5578,0.6083,0.6667,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616,0.0,0.0,1955.0,0.7668,0.1115,0.0327,0.0189,0.0031,0.001,0.0307,0.0051,0.0302,0.7652,12068.0,5664.0,14196.0,6514.0,6231.0,6672.0,0.2971,0.6072,0.5159,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,615.0,0.8033,0.0423,0.0244,0.039,0.0033,0.0016,0.0244,0.0065,0.0553,0.4439,24911.0,12408.0,12408.0,12296.0,10055.0,7197.0,0.6061,0.8553,0.7619,1
0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.0,0.0,0.0,0.0,0.0,0.0151,0.0226,0.0,0.0453,0.0,0.0,0.0943,0.0,0.0075,0.0,0.0,0.0,0.0302,0.0566,0.0491,0.0075,0.0,0.0,0.0,0.0,0.0226,0.366,0.1962,0.0264,1036.0,0.6988,0.1158,0.0917,0.0087,0.0048,0.0,0.0405,0.0087,0.0309,0.2017,31989.0,21540.0,21540.0,13541.0,8485.0,5446.0,0.3709,0.6467,0.28,0
0.0,0.0031,0.0,0.0,0.0376,0.0125,0.0125,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0251,0.0031,0.0,0.0596,0.0063,0.0,0.0,0.0564,0.0031,0.0502,0.0094,0.0,0.0408,0.0,0.0596,0.0031,0.0,0.0,0.0,0.0,0.0502,0.1975,0.2665,0.0125,1200.0,0.7967,0.1092,0.0292,0.005,0.0008,0.0,0.0383,0.0108,0.01,0.09,41877.0,29900.0,29900.0,12378.0,7606.0,6495.0,0.5027,0.5783,0.3333,0
