PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,UGDS_WOMEN,RET_FT4_POOLED,RET_FT4_POOLED_binr,RET_FT4_POOLED_binq,RET_FT4_POOLED_binrm
0.5909760727369907,0.4162092758662745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708799744523822,0.0,0.29317944177564753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27189341267819833,0.5422040688876982,0.38863869016061986,0.0,8.066521490469993,0.66634569,0.4321400437595941,0.40975992290365326,0.1903778261963303,0.13572088082974532,0.06694329500821695,0.2040827550958674,0.25198420997897464,0.0,0.6202357757449858,9.48774481001683,15.187281604789645,21.716047789337754,15.47376763048378,17.11115171495147,17.632464185855348,0.6000051599999999,0.5334,0.42315024999999995,0,2,0
0.0,0.0,0.0,0.2723435681568877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34313139432434187,0.0,0.0,0.4496293243792092,0.0,0.0,0.5082627033165009,0.4232104685429682,0.0,0.29356673343037243,0.0,0.29356673343037243,0.0,0.3696270895856858,0.0,0.4496293243792092,0.0,0.0,0.5271641580953347,0.0,0.0,0.0,0.0,0.39278739415025765,0.5082627033165009,0.4232104685429682,0.32834803430501414,6.792344427470809,0.12208035999999998,0.6677925419812428,0.49200621315440174,0.4179339196381232,0.1300591446851387,0.1300591446851387,0.40916347384670754,0.4158240750206987,0.25039936170122445,0.17758080034852014,10.837480668523288,34.18811529183039,34.18811529183039,23.25118504770232,26.167070102551417,20.9165242517318,0.48260809,1.0,0.73324969,1,4,1
0.0,0.0,0.0,0.0,0.211045429449015,0.0,0.24215649100038203,0.0,0.40554770180019034,0.0,0.0,0.08879040017426007,0.0,0.15874010519681994,0.18271601368635207,0.6601560696111921,0.0,0.28397394457782704,0.19486951603746577,0.0,0.08879040017426007,0.0,0.0,0.12599210498948732,0.10913928830611058,0.0,0.28105047577104764,0.3809854385995499,0.25611583299749885,0.2339214190570293,0.0,0.0,0.0,0.0,0.20645602309127345,0.7217652160277389,0.4276307409928561,0.1885203631020986,8.659039915644474,0.041902089999999996,0.8929490191169076,0.28105047577104764,0.1675068683602234,0.14094597464129785,0.07937005259840997,0.24879419347290765,0.1903778261963303,0.31312143008640425,0.6996596985365496,9.73139351589761,17.837005872066847,25.26961518660021,16.516970601832604,20.127518556243206,18.083969812496505,0.67650625,0.7131,0.47169423999999993,0,2,0
0.0,0.0,0.0,0.09654893846056298,0.0,0.0,0.28520862942848174,0.0,0.44664166588614823,0.0,0.0,0.2,0.0,0.24272360429169446,0.33441868442565303,0.5590246628114377,0.0,0.4263509491640799,0.22035754532216253,0.0,0.0,0.0,0.0,0.0,0.2375207738061588,0.0,0.3768061021696181,0.3317143718433748,0.0,0.29548803636849535,0.0,0.0,0.0,0.0,0.3054557372144803,0.7258373203385274,0.24272360429169446,0.2139974961130159,8.693831965074693,0.28633201,0.6468884821417753,0.44019963392760536,0.32834803430501414,0.15036945962049747,0.13924766500838337,0.3756285754221072,0.2326966771450562,0.12164403991146801,0.6331362883470449,9.845699528768733,17.58624096826182,25.145814537998394,17.92561898622866,19.0193708261163,18.398519099466352,0.3887522500000001,0.6674,0.48011040999999993,0,2,0
0.0,0.0,0.0,0.0,0.0,0.50618972508012,0.50618972508012,0.635373537638234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7424123852224328,0.0,0.42152881980594475,0.0,7.367077059881012,0.00219024,0.6723950813597926,0.49419963847705584,0.17863159877080567,0.13572088082974532,0.18469147504478334,0.0,0.2540668185544962,0.7923754809057213,0.6512402356077174,10.349454603953623,26.006901520933905,26.006901520933905,21.646555961251224,16.802796208795638,17.146371633935342,0.07279203999999999,0.4665,0.16362025000000002,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640012243591825,0.0,0.0,0.0,0.3533020818053946,0.0,0.19486951603746577,0.45724885934689946,0.0,0.30863779681585846,0.0,0.0,0.0,0.2951057745751443,0.0,0.6420733540016159,0.0,0.0,0.6042293765004154,0.3629186601692637,0.0,0.2951057745751443,0.0,0.0,0.0,0.0,0.2951057745751443,0.0,0.5685672439421171,0.22239800905693155,7.027314514039777,0.17791524,0.7146569498815023,0.38841787267549066,0.17435134012651282,0.13924766500838337,0.09654893846056298,0.392354808564425,0.3018405368398843,0.38641911754377983,0.528241472041515,10.319595820742773,27.412947864931965,27.412947864931965,22.002754476052324,19.90033752783906,18.367941972828376,0.02758921,0.4813,0.35343025000000006,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9547134178423462,0.0,0.3022059615754738,0.17651741676630314,0.0,0.0,0.0,0.0,0.0,0.17651741676630314,0.0,0.0,0.3459394683999698,0.0,0.0,0.0,0.0,0.0,0.0,0.22239800905693155,0.0,0.33824936373513353,0.0,7.713784616598755,0.00023104,0.9616118754203165,0.3696270895856858,0.1885203631020986,0.09654893846056298,0.10913928830611058,0.24771246592603416,0.22035754532216253,0.21757671139171206,0.8164310486923232,9.258940041812245,15.060496424903636,21.45782248655567,13.24961432364997,15.839542040291732,17.490879601328842,0.50083929,0.6488,0.44448888999999997,0,2,0
0.0,0.0,0.0,0.0,0.5870367556966068,0.0,0.2535493694264901,0.0,0.2535493694264901,0.0,0.0,0.13200061217959125,0.0,0.0,0.3032969672889398,0.0,0.0,0.44140049624421035,0.241014226417523,0.0,0.0,0.0,0.1675068683602234,0.0,0.241014226417523,0.0,0.48811996513163336,0.43338592392620184,0.38731000050687836,0.3338215069328175,0.0,0.0,0.0,0.0,0.4205887434922841,0.0,0.6270068823133575,0.13200061217959125,8.10258642539079,8.1e-07,0.947973519648212,0.1062658569182611,0.08434326653017492,0.1062658569182611,0.0,0.0,0.38885925700147694,0.4403715869270969,0.32648238020589837,10.539058584958477,27.974466518758067,27.974466518758067,25.969391989324635,19.44031718901927,19.079995136149904,0.405769,0.7247,0.47128225,0,2,0
0.12164403991146801,0.0,0.0,0.0,0.0,0.0,0.19309787692112595,0.3402765915395116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184979247320689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996291714390912,0.0,0.0,0.3242784782542985,0.345381500546985,0.2927911241797687,0.5212200150674698,0.0,0.6920877744029633,0.485871180160096,0.0,7.182352111885263,0.23396569000000003,0.7694188001877681,0.3492500950924508,0.13200061217959125,0.13200061217959125,0.0,0.1966095144983117,0.13200061217959125,0.15604907507078847,0.8700427160072077,9.087720658428273,14.842802801978616,21.154566281905673,13.907554163763347,16.066132528935196,16.749498759783446,0.33062499999999995,0.7148,0.25,0,1,0
0.0,0.3439786357743314,0.0,0.0,0.4065585427259414,0.0,0.0,0.0,0.39811614162250714,0.0,0.2168702885250197,0.2635220922274238,0.0,0.0,0.33231913958490966,0.0,0.0,0.5824549137127303,0.2635220922274238,0.0,0.18271601368635207,0.4185056493791569,0.2302077517963147,0.0,0.3054557372144803,0.0,0.44054340574551687,0.0,0.0,0.3656814691070697,0.0,0.0,0.0,0.0,0.32585573302196424,0.3848501131276805,0.5595574735255063,0.29813659788718455,7.582738488914411,0.6380814399999999,0.37205094303684527,0.40453179648830984,0.27545379620266497,0.13572088082974532,0.07937005259840997,0.32268572920490873,0.18271601368635207,0.2709886026170327,0.22035754532216253,10.778997955688663,32.765400755384505,32.765400755384505,24.455980933469803,24.069819834129916,20.083814928888902,0.64754209,0.6062,0.6660192100000001,0,3,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109433707189186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7756740580340736,0.0,5.6240175061873385,0.00064516,0.8845085421832664,0.3786749788781272,0.48755971216856325,0.0,0.0,0.19309787692112595,0.1532618864787106,0.4663149276954353,0.8303448511358436,10.030604667595593,21.45782248655567,21.45782248655567,21.138912791625863,16.966485297167583,15.119052598738477,1.0,0.4746,0.40806544000000006,0,2,0
0.0,0.0,0.0,0.0,0.286025850598323,0.0,0.0,0.0,0.4075643819136246,0.0,0.0,0.0,0.0,0.17324782106818054,0.1375068867074141,0.5749905480487868,0.0,0.30581257835345943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606264811655777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482028452835046,0.674819338939624,0.5927839322325897,0.19831924826807748,7.45182223652793,0.21150800999999997,0.6856251951054045,0.4372556458607444,0.2620741394208897,0.13200061217959125,0.0,0.313461041448134,0.3439786357743314,0.34870268025302564,0.7200977233612263,10.628690415536205,30.549145885405455,30.549145885405455,25.26700485094267,20.167755634872428,19.18562291759172,0.21372128999999998,0.9082,0.46539684000000003,0,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.36840314986403866,0.0,0.48867893494740544,0.0,0.0,0.0,0.0,0.0,0.2556066550481443,0.6156089326460119,0.0,0.4367319859036146,0.0,0.0,0.0,0.48867893494740544,0.2556066550481443,0.0,0.0,0.0,0.4641588833612779,0.32172248249150837,0.0,0.36840314986403866,0.0,0.0,0.0,0.0,0.0,0.0,0.5313292845913056,0.32172248249150837,6.144185634125646,0.13520329000000003,0.6605382814089544,0.4010389657058401,0.16261333316791687,0.1300591446851387,0.2210418899184232,0.32522666633583375,0.2210418899184232,0.6011090598251748,0.4377780545366211,10.33854382482173,26.08061762246931,26.08061762246931,20.89364213713915,17.421965477420287,16.149637836261853,1.0,0.4194,0.28217344,0,1,0
0.0,0.0,0.0,0.20567101162059634,0.0,0.0,0.0,0.0,0.42209085889803,0.0,0.0,0.1193483191927337,0.0,0.0,0.0,0.7548427372991902,0.0,0.34256423396101565,0.17324782106818054,0.0,0.34760266448864496,0.0,0.0,0.0,0.0,0.0,0.401453048566545,0.241014226417523,0.327106631018859,0.0,0.0,0.0,0.0,0.0,0.0,0.57010975623195,0.46088675827532555,0.0,8.068089626278244,0.41332041,0.5902115491502886,0.38574824967105903,0.25039936170122445,0.14094597464129785,0.13572088082974532,0.3459394683999698,0.23633315009350025,0.26447862363471036,0.691321419284694,9.721545923560459,16.504743050278865,23.463804245099023,13.75773669282161,18.484769544072304,18.12261958433397,0.31091776,0.6774,0.33547264000000004,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9410234815666777,0.0,0.0,0.5503578937840474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,0.0,0.9472682371859096,0.0,0.0,0.0,0.0,0.0,0.5313292845913056,0.0,0.7264063072349811,10.02189261691475,23.321876461663862,23.321876461663862,18.22154193595791,20.460164561722443,15.613116297391885,0.41576704000000003,0.3833,0.75325041,1,4,1
0.0,0.0,0.0,0.0,0.30509806038005977,0.0,0.4075643819136246,0.0,0.21615923329450826,0.0,0.0,0.0,0.0,0.35033980603867243,0.25458216848297444,0.5367060569744161,0.0,0.32042911181482103,0.09654893846056298,0.0,0.0,0.27189341267819833,0.0,0.0,0.1939877414580333,0.0,0.4734111269787361,0.2876464282446832,0.0,0.30509806038005977,0.0,0.0,0.0,0.0,0.2392802510713138,0.611536037492965,0.5878095546875296,0.24440923888454055,8.657824321155983,0.02617924,0.8655277610625763,0.3906148530697575,0.37108519971066006,0.12805791649874942,0.11186889420813968,0.32300553687627026,0.24328807982293602,0.3018405368398843,0.7310512158431531,9.74700916569969,17.564658764621246,25.135266795763407,17.222001770022768,17.85166155576616,18.833259369189424,0.47720463999999996,0.6983,0.48094225,0,2,0
0.0,0.0,0.0,0.0,0.40534492791548615,0.0,0.35830478710159464,0.0,0.4020725758589058,0.1338865900164339,0.0,0.11696070952851464,0.0,0.0,0.23811015779522993,0.3191252149429954,0.0,0.3361975406798963,0.21757671139171206,0.0,0.2283051213952527,0.31379991851359573,0.0,0.0,0.223069910447562,0.0,0.32679480372687825,0.5543999683497501,0.0,0.36036998998291325,0.0,0.0,0.0,0.0,0.4004162333908431,0.5805820554011433,0.521465295110764,0.25509544037344106,8.775703886567738,0.24078649000000002,0.7275416145898645,0.39706180368402555,0.2908339057595449,0.15740609166314434,0.10322801154563672,0.25611583299749885,0.22701886806493848,0.1532618864787106,0.6607673963358988,9.828764006340192,18.30548572936066,25.672418643028884,18.767243396546075,20.289133287939084,18.885740856896433,0.35844169000000003,0.5938,0.54893281,0,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.31514816243220645,0.0,0.4233964951465041,0.0,0.0,0.2375207738061588,0.0,0.0,0.4814539249332276,0.0,0.0,0.4748937897341663,0.2615879154109254,0.0,0.4682992704407279,0.31514816243220645,0.2992574227056983,0.3661793342135175,0.38708766406277967,0.0,0.44697560370466993,0.0,0.0,0.4682992704407279,0.0,0.0,0.0,0.0,0.3968502629920499,0.0,0.4316038893085958,0.34256423396101565,6.894670039433482,0.74149321,0.2977611105907655,0.3014742251488785,0.2087759478663449,0.0,0.0,0.3464956421363611,0.3191252149429954,0.12599210498948732,0.16005206638831554,10.704973309924457,32.13032786216679,32.13032786216679,24.453193990591554,21.716047789337754,19.61514170777381,1.0,0.5345,0.7503024399999999,1,4,1
0.0,0.0,0.0,0.0,0.1532618864787106,0.0,0.0,0.0,0.4167857437440951,0.0,0.2723435681568877,0.0,0.0,0.0,0.2723435681568877,0.6393124125930225,0.0,0.3681573838472256,0.22035754532216253,0.0,0.31379991851359573,0.0,0.0,0.0,0.2283051213952527,0.0,0.3054557372144803,0.3361975406798963,0.2920113838058922,0.0,0.0,0.0,0.0,0.0,0.18069688693211897,0.6055957976542253,0.5601955099659441,0.2876464282446832,8.467372496432281,0.39000025000000005,0.35115266233079306,0.64004556967191,0.24607193789209025,0.16386425412012917,0.1193483191927337,0.223069910447562,0.27144176165949063,0.2615879154109254,0.6985001901849016,9.31461029315198,16.149637836261853,23.290579305351542,13.482831398711273,16.186617001869003,17.81602731007838,0.59613841,0.5976,0.55041561,0,2,0
0.0,0.0,0.0,0.0,0.16984992522418105,0.0,0.35383536877602456,0.0,0.0,0.0,0.0,0.0,0.0,0.44597228808894906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3255415035763216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530226869481077,0.5228102291438592,0.0,6.20455776256869,0.175561,0.7636321978059007,0.41388727901186717,0.2530297995905248,0.21615923329450826,0.15874010519681994,0.0,0.0,0.32522666633583375,0.5832398943306847,10.288341706740168,25.719872389915636,25.719872389915636,24.74786567997936,16.09963863751771,20.413876244119965,0.19882681000000002,0.6255,0.14953688999999998,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960846903571757,0.0,0.22701886806493848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862112211662748,0.15984004,0.7842221187943526,0.38144418129265584,0.20082988502465085,0.15182944859378314,0.11447142425533319,0.32364325923645754,0.16134286460245437,0.22373778841627937,0.5840227676117844,9.16502914926618,14.596659021604596,21.034712054264332,12.207054953820638,15.877978030599436,16.757811756845815,0.39992975999999997,0.5636,0.140625,0,1,0
0.0,0.0,0.0,0.0,0.33471647504108476,0.0,0.31514816243220645,0.0,0.5161400577281836,0.0,0.0,0.0,0.0,0.18469147504478334,0.23207944168063896,0.5082627033165009,0.0,0.4217163326508746,0.26590057904691733,0.0,0.0,0.5848035476425733,0.0,0.33471647504108476,0.0,0.0,0.40975992290365326,0.2924017738212866,0.0,0.0,0.0,0.0,0.0,0.0,0.2924017738212866,0.18469147504478334,0.545696441530553,0.2924017738212866,6.68586094706836,0.43230624999999995,0.5253587872492901,0.42872164046711037,0.18469147504478334,0.10913928830611058,0.18469147504478334,0.3018405368398843,0.4263509491640799,0.0,0.31514816243220645,10.250016196420983,27.012340038281103,27.012340038281103,21.455650422315045,16.194246801255716,17.02073594249033,0.37185604,0.4575,0.33732863999999996,0,1,0
0.0,0.25763134657051984,0.0,0.22172202309666317,0.2139974961130159,0.0,0.241014226417523,0.0,0.07937005259840997,0.11696070952851464,0.0,0.25763134657051984,0.0,0.0,0.29586931167705804,0.1675068683602234,0.0,0.5399268305067177,0.35985590941339174,0.0,0.3161518257760823,0.3014742251488785,0.2525080871833849,0.0,0.335606682624419,0.0,0.410947639467995,0.0,0.0,0.5404979403364437,0.0,0.0,0.0,0.0,0.2996291714390912,0.47191911857424407,0.5867464308442615,0.2723435681568877,8.821289805136113,0.16883880999999998,0.4337405770500394,0.4546835943776344,0.580977345433322,0.10913928830611058,0.07368062997280773,0.33322218516459534,0.5445747601735295,0.25763134657051984,0.2087759478663449,11.083387926918672,36.69037951892455,36.69037951892455,29.897800384788574,36.31007873293941,24.069819834129916,0.59490369,0.5934,0.8755344899999999,1,4,1
0.42944583380378826,0.0,0.0,0.0,0.27977873676275317,0.0,0.3730116986078985,0.0,0.34482172403827305,0.0,0.2908339057595449,0.0,0.4033059350436209,0.0,0.22172202309666317,0.4033059350436209,0.0,0.40876487303536146,0.26730748660601883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541181682925445,0.49351628633539746,0.31106811575146376,0.3664277598895924,0.0,0.0,0.0,0.0,0.22172202309666317,0.40876487303536146,0.44847218497272723,0.2908339057595449,7.753623546559746,0.0010627599999999998,0.9743124672974579,0.24440923888454055,0.12805791649874942,0.09654893846056298,0.0,0.2741294786493197,0.14422495703074084,0.10913928830611058,0.4533900351989949,9.886137914201015,18.81256139536922,27.025125217529954,15.344614676197908,17.02533707427963,18.11144845147091,0.7293160000000002,0.5882,0.56746089,0,3,1
0.0,0.0,0.2,0.0,0.22637023919259014,0.0,0.502652569531348,0.0,0.0,0.8659280360206968,0.0,0.14422495703074084,0.0,0.0,0.0,0.0,0.0,0.31514816243220645,0.20723510980592608,0.0,0.2132671235505887,0.0,0.0,0.0,0.246621207433047,0.0,0.17651741676630314,0.0,0.14888055529538274,0.17651741676630314,0.0,0.0,0.0,0.0,0.223069910447562,0.0,0.47474593985234004,0.1532618864787106,9.603125426926972,0.24740676,0.4123246882827162,0.406154810044568,0.5854850240096915,0.06694329500821695,0.07937005259840997,0.3364921924877531,0.44378281183019347,0.337665670834691,0.4012461139687634,10.212662000326006,23.157084754909093,32.079878565801316,23.86381199623365,23.248718471006605,23.325552961521673,0.7935246400000001,0.3816,0.9449784099999999,1,4,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3286569225721215,0.0,0.5970222834914015,0.0,0.0,0.0,0.0,0.0,0.26637120052278024,0.0,0.0,0.2276638114962505,0.1338865900164339,0.0,0.19219973427746714,0.0,0.0,0.0,0.19219973427746714,0.0,0.4630733090058542,0.0,0.0,0.335606682624419,0.0,0.0,0.0,0.0,0.3210770996500643,0.49718417199378967,0.732109989742916,0.26637120052278024,7.761744984658913,0.38452400999999997,0.6415878541159201,0.38394776488557547,0.24384994805366567,0.1193483191927337,0.1193483191927337,0.27545379620266497,0.2615879154109254,0.1375068867074141,0.6307155722441611,9.877605482822025,17.479977099219962,25.094045772084566,17.13956616720185,18.56345388803187,18.3015058432195,0.599076,0.6325,0.4502409999999999,0,2,0
0.0,0.27763310985455614,0.0,0.0,0.4194550756125289,0.0,0.35410141050691196,0.0,0.4395104748610363,0.0,0.0,0.17758080034852014,0.0,0.0,0.35006801399316173,0.16868653306034984,0.0,0.3955762565907735,0.21757671139171206,0.0,0.0,0.42096527793106786,0.17758080034852014,0.0,0.32679480372687825,0.0,0.3955762565907735,0.25145814537998395,0.0,0.3191252149429954,0.0,0.0,0.0,0.0,0.3141380652391393,0.5322721956811821,0.6049589025654313,0.27763310985455614,8.675563527387679,0.7042566399999999,0.3758646713833397,0.3791393263437891,0.24272360429169446,0.11447142425533319,0.07937005259840997,0.30863779681585846,0.1709975946676697,0.1375068867074141,0.42376805873793477,10.21368914641778,21.0640523558893,30.387564165600935,20.444226744513756,18.64147679360284,19.090976430738902,0.70829056,0.6227,0.71791729,1,4,1
0.0,0.0,0.0,0.0,0.35830478710159464,0.1300591446851387,0.3782094898054986,0.0,0.3802952460761392,0.38529970479014874,0.2615879154109254,0.18069688693211897,0.36692360320068546,0.0,0.27323944160944685,0.3993740208863938,0.0,0.3830411552191125,0.20800838230519042,0.0,0.0,0.45403773612987697,0.1062658569182611,0.0,0.3018405368398843,0.0,0.36864858841090004,0.31681741053176704,0.0,0.33262069976815317,0.0,0.0,0.0,0.0,0.31379991851359573,0.39536312279057517,0.599443929245847,0.24043901127973535,9.744667655527264,0.39463524,0.6249653314103111,0.3809854385995499,0.26447862363471036,0.16868653306034984,0.1,0.2920113838058922,0.25458216848297444,0.1885203631020986,0.43249674226554824,10.019847353652324,18.52370955707812,25.7842100366269,18.258612310952337,18.57408809475145,19.0193708261163,0.81468676,0.5036,0.64208169,0,3,1
0.0,0.0,0.0,0.14260431471424087,0.4020725758589058,0.0,0.4127164459419173,0.0,0.4004162333908431,0.0,0.0,0.2530297995905248,0.11186889420813968,0.0,0.25712815906582354,0.0,0.0,0.42152881980594475,0.20645602309127345,0.0,0.33412036251493127,0.0,0.21757671139171206,0.0,0.302570504705218,0.0,0.4610436292058447,0.310377618218248,0.2908339057595449,0.472964512442886,0.0,0.0,0.0,0.0,0.3974842101766894,0.34142424471879645,0.6134906916134052,0.23083502397536088,10.127910285348719,0.054896490000000006,0.7491249052686605,0.4771005769570489,0.5146341700810587,0.1062658569182611,0.08434326653017492,0.39642650371301613,0.28924894837622245,0.2295770424665555,0.5959918020583117,10.120934911305456,20.886767720497804,28.833368601944528,19.722843625494125,19.20462128343885,20.626033006112117,0.54774801,0.5913,0.6890660099999999,1,4,1
0.3201041327766311,0.25763134657051984,0.16631034988407659,0.19746808222123668,0.4740053053581974,0.0,0.2727922404147588,0.0,0.35726319754161134,0.3127810804376533,0.0,0.27892444522550996,0.3239611801277483,0.2727922404147588,0.2596247050925552,0.1300591446851387,0.0,0.4339176863294403,0.22637023919259014,0.0,0.29317944177564753,0.2924017738212866,0.15604907507078847,0.0,0.21615923329450826,0.0,0.3768061021696181,0.20645602309127345,0.17863159877080567,0.42450923743877733,0.0,0.0,0.0,0.0,0.3210770996500643,0.3439786357743314,0.6323870139330319,0.21966892350277417,10.266079953738897,0.48011040999999993,0.4279949922260318,0.39386471000686796,0.4686030650575187,0.1,0.09283177667225558,0.3361975406798963,0.25145814537998395,0.20800838230519042,0.38819680383281535,10.166736041346642,22.777951394450778,31.20707707090177,22.95011241268709,21.384453144608848,22.32439433355222,0.82373776,0.5678,0.90897156,1,4,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35726319754161134,0.0,0.0,0.0,0.0,0.0,0.24496598167132058,0.830731440192981,0.0,0.36139377386423793,0.1866255578408624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4276307409928561,0.0,0.0,0.0,0.0,0.0,0.0,0.5721535441222794,0.31379991851359573,0.2535493694264901,8.168486417126681,0.24000201000000002,0.7479946428357969,0.33707995297042376,0.20645602309127345,0.08434326653017492,0.0,0.33352211528616127,0.11186889420813968,0.17544106429277195,0.6416688217914537,9.610725934341048,15.643141594996631,21.5515259567983,12.613892462206296,17.431843743840822,17.518076559551556,0.42003361,0.6759,0.38775529000000003,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3791393263437891,0.0,0.0,0.18271601368635207,0.2295770424665555,0.0,0.28924894837622245,0.28924894837622245,0.0,0.42872164046711037,0.2295770424665555,0.0,0.0,0.5030480477192996,0.2295770424665555,0.0,0.18271601368635207,0.0,0.4173606213606516,0.0,0.0,0.3791393263437891,0.0,0.0,0.0,0.0,0.459470089220704,0.540155419369974,0.6235111226739668,0.26304121142856257,6.836259277277067,0.529984,0.5991655065726105,0.2276638114962505,0.1957433820584432,0.1300591446851387,0.0,0.2996291714390912,0.1957433820584432,0.10322801154563672,0.361648815426562,10.641560296449066,30.89174868618131,30.89174868618131,23.926860669682114,22.917790945760856,17.786574061312546,0.9747612899999999,0.5151,0.42850115999999994,0,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.3508821285855439,0.0,0.0,0.0,0.0,0.0,0.3693829500895667,0.0,0.0,0.5719498219957031,0.0,0.7840594845883629,0.0,0.0,0.19309787692112595,0.0,0.0,0.0,0.0,0.0,0.33019272488946266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864353271750111,0.429265014483969,0.0,6.62273632394984,0.22600515999999998,0.6368563284011387,0.5019920529103866,0.27719998417487507,0.25198420997897464,0.0,0.17435134012651282,0.42096527793106786,0.282728428812555,0.5529865086792065,10.46278900535916,22.711584324463754,22.711584324463754,27.48550199987073,17.788681100846716,19.082741644772288,0.43520408999999993,0.5366,0.4313862400000001,0,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5357787012489245,0.0,0.0,0.0,0.0,0.0,0.0,0.4807338312397143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44054340574551687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7218291966340512,0.6491112112888497,0.0,6.386879319362645,0.008593290000000002,0.8963224418789341,0.3174802103936399,0.3816731394396457,0.1721300620726316,0.15036945962049747,0.23811015779522993,0.0,0.4265342471011774,0.7271635726332101,10.25224120572685,24.015036873180605,24.015036873180605,23.291193783870817,16.14324497761104,17.888195873231073,0.02042041,0.7555,0.0576,0,1,0
0.0,0.0,0.0,0.12599210498948732,0.3089873302932822,0.0,0.31243998847631216,0.0,0.4119321847724911,0.4522520848255137,0.0,0.26542828572755145,0.0,0.15740609166314434,0.2210418899184232,0.33737306612069967,0.0,0.4424246309971927,0.14422495703074084,0.0,0.0,0.0,0.2210418899184232,0.0,0.2276638114962505,0.0,0.38951946074278154,0.34842832712618554,0.34842832712618554,0.4339176863294403,0.0,0.0,0.0,0.0,0.19916317012899132,0.54781502272614,0.5718479064871316,0.1903778261963303,8.457230850243555,0.23020804,0.6639584577484339,0.37727505859901783,0.4115389318510854,0.12385623296301708,0.10913928830611058,0.3210770996500643,0.2884499140614817,0.35249911976038933,0.5009315965112052,10.816753715008234,33.019272488946264,33.019272488946264,26.108520776518713,23.17199355333293,20.360946686925992,0.9156576099999999,0.6211,0.75568249,1,4,1
