LATITUDE,LONGITUDE,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,UGDS_WOMEN,RET_FT4_POOLED,RET_FT4_POOLED_binr,RET_FT4_POOLED_binq,RET_FT4_POOLED_binrm,CONTROL,STABBR
36.07282,-79.773375,0.0402,0.0,0.0092,0.0,0.09699999999999999,0.0,0.0218,0.0,0.0449,0.1293,0.0547,0.0,0.0442,0.0,0.0132,0.0594,0.0,0.035,0.0046,0.0,0.0,0.0759,0.0,0.0,0.0059,0.0,0.0627,0.0501,0.0416,0.0475,0.0,0.0,0.0,0.0,0.0396,0.0198,0.0983,0.0053,10011.0,0.053,0.8198,0.0397,0.0077,0.0031,0.0001,0.0396,0.0122,0.0249,0.0747,19243.0,6526.0,19416.0,6271.0,8508.0,8929.0,0.6855,0.5651,0.7695,0,3,1,1,NC
35.617067999999996,-82.565392,0.0,0.0739,0.0,0.0026,0.0584,0.0,0.0337,0.0,0.0,0.0363,0.0,0.0246,0.0,0.0,0.0545,0.0195,0.0,0.0558,0.0337,0.0,0.0,0.0,0.0091,0.0,0.048,0.0,0.1102,0.0,0.0,0.1038,0.0,0.0,0.0,0.0,0.1492,0.0687,0.0947,0.0233,3496.0,0.7763,0.0481,0.0649,0.0212,0.0051,0.0009,0.0435,0.0086,0.0315,0.0844,19086.0,7145.0,23868.0,7062.0,10264.0,8495.0,0.6979,0.5678,0.7652,0,3,1,1,NC
35.911769,-79.050969,0.0,0.0186,0.0,0.0408,0.1212,0.0,0.0473,0.0,0.0092,0.011000000000000001,0.0,0.018000000000000002,0.0057,0.0,0.0234,0.002,0.0,0.1131,0.0263,0.0,0.0147,0.0657,0.0079,0.0,0.0462,0.0,0.0868,0.0002,0.0171,0.1282,0.0,0.0,0.0,0.0,0.0134,0.0721,0.0905,0.0208,18658.0,0.6217,0.0795,0.0783,0.1068,0.0044,0.0005,0.0448,0.0269,0.037000000000000005,0.0205,24872.0,9005.0,34588.0,14775.0,27735.0,12555.0,0.7726,0.5893,0.9641,1,4,1,1,NC
35.306022,-80.730919,0.0,0.0,0.0128,0.0045,0.0684,0.0,0.0578,0.0,0.0454,0.0861,0.021,0.0187,0.0,0.0,0.023,0.0,0.0,0.033,0.0193,0.0,0.0092,0.0319,0.0057,0.0,0.023,0.0,0.0761,0.0454,0.0122,0.0822,0.0,0.0,0.0,0.0,0.0258,0.0826,0.1925,0.0234,23622.0,0.5769,0.1636,0.0967,0.0656,0.0034,0.0012,0.045,0.0251,0.0225,0.1283,21882.0,6832.0,20266.0,8060.0,9534.0,9615.0,0.7122,0.4675,0.8287,1,4,1,1,NC
36.068236,-79.809414,0.0,0.0,0.0,0.0045,0.0525,0.0,0.0354,0.0,0.0618,0.0,0.0,0.008,0.0602,0.0,0.0261,0.0335,0.0,0.067,0.0058,0.0,0.0232,0.0779,0.0058,0.0,0.009000000000000001,0.0,0.0538,0.0,0.0248,0.066,0.0,0.0,0.0,0.0,0.0747,0.0992,0.1974,0.0135,15988.0,0.4892,0.2879,0.0934,0.0544,0.004,0.0006,0.049,0.017,0.0046,0.1255,19276.0,7250.0,22409.0,6059.0,8944.0,8534.0,0.7557,0.6621,0.7655,0,3,1,1,NC
35.974237,-78.898602,0.0,0.0063,0.0,0.0,0.057999999999999996,0.0,0.0027,0.0,0.0241,0.0,0.0,0.0063,0.0955,0.0,0.0125,0.0,0.0,0.0813,0.008,0.0,0.0,0.0866,0.0,0.0,0.008,0.0,0.0795,0.11699999999999999,0.0411,0.0696,0.0,0.0,0.0,0.0,0.033,0.1286,0.1259,0.0161,5939.0,0.0601,0.8151,0.0451,0.0094,0.0045,0.0003,0.0456,0.002,0.0177,0.1116,21298.0,6399.0,19106.0,6142.0,10539.0,8178.0,0.6788,0.6653,0.79,0,3,1,1,NC
36.076183,-80.235672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,867.0,0.7128,0.0969,0.0634,0.0231,0.0104,0.0012,0.0519,0.0219,0.0185,0.0231,23093.0,9338.0,25081.0,13937.0,21679.0,7541.0,0.7606,0.5271,0.8781,1,4,1,1,NC
35.785111,-78.67451700000002,0.0978,0.0323,0.0067,0.0016,0.043,0.0,0.0301,0.0,0.0252,0.2635,0.006,0.0095,0.0,0.0,0.013999999999999999,0.005,0.0,0.08900000000000001,0.0207,0.0,0.0356,0.0314,0.0036,0.0,0.0225,0.0021,0.0318,0.0,0.0107,0.040999999999999995,0.0,0.0,0.0,0.0,0.02,0.0,0.1464,0.0104,22801.0,0.7111,0.0592,0.0521,0.0636,0.0039,0.0007,0.0387,0.0451,0.0256,0.0685,22844.0,9058.0,27406.0,10308.0,16772.0,10808.0,0.8794,0.452,0.9341,1,4,1,1,NC
36.019665,-77.77398199999998,0.0,0.002,0.0,0.0,0.0,0.0,0.0741,0.0,0.0381,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.006,0.0,0.0,0.0281,0.02,0.0,0.0,0.0,0.1463,0.1723,0.0,0.01,0.0,0.0,0.0,0.0,0.004,0.006,0.4749,0.01,2086.0,0.3202,0.4238,0.034,0.0067,0.0115,0.0005,0.0264,0.0465,0.1304,0.1592,41136.0,29900.0,29900.0,10818.0,5468.0,5987.0,0.2222,0.5834,0.5849,0,1,0,2,NC
34.225223,-77.875527,0.0,0.0246,0.0,0.0,0.0534,0.0,0.0258,0.0,0.0588,0.0,0.0,0.0086,0.0,0.0,0.0329,0.0,0.0,0.0787,0.0125,0.0,0.0148,0.0534,0.0059,0.0,0.0273,0.0,0.0659,0.0,0.0223,0.0644,0.0,0.0,0.0,0.0,0.0499,0.1825,0.2072,0.011000000000000001,14183.0,0.7833,0.0442,0.069,0.0188,0.0046,0.0011,0.0364,0.011000000000000001,0.0317,0.1375,22644.0,7000.0,21065.0,7496.0,8542.0,8518.0,0.7106,0.6208,0.8587,1,4,1,1,NC
35.789139,-78.637697,0.0,0.0049,0.0,0.0,0.1117,0.0,0.0,0.0,0.0631,0.0,0.0,0.0,0.0,0.0388,0.0243,0.0825,0.0,0.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.0922,0.0,0.2816,0.0,927.0,0.4746,0.2772,0.0874,0.0173,0.0119,0.0022,0.013999999999999999,0.0011,0.1143,0.1219,40913.0,28700.0,28700.0,13505.0,3898.0,5574.0,0.292,0.5167,0.6561,0,2,0,2,NC
34.688313,-79.200347,0.0,0.0092,0.0,0.0,0.0452,0.0,0.0318,0.0,0.0637,0.0,0.0,0.0031,0.0,0.0,0.0123,0.0,0.0,0.1119,0.0051,0.0,0.0185,0.1314,0.0,0.0,0.0246,0.0,0.0472,0.1417,0.0503,0.1006,0.0,0.0,0.0,0.0,0.0329,0.0534,0.0914,0.0257,5308.0,0.3685,0.3495,0.0546,0.0205,0.1571,0.0002,0.0277,0.0047,0.0171,0.1598,18592.0,6014.0,17605.0,4469.0,7490.0,7347.0,0.9971,0.6,0.6791,0,2,0,1,NC
35.484696,-80.283168,0.0,0.0041,0.0,0.0,0.0325,0.0,0.0163,0.0,0.0813,0.0,0.0,0.0,0.065,0.0,0.0081,0.0,0.0,0.0447,0.0203,0.0,0.0041,0.1179,0.0163,0.0,0.0081,0.0,0.0285,0.0854,0.0163,0.0041,0.0,0.0,0.0,0.0,0.0081,0.1992,0.2358,0.0041,813.0,0.6261,0.2349,0.0677,0.0111,0.0049,0.0025,0.0295,0.0197,0.0037,0.0984,41580.0,29574.0,29574.0,12128.0,9270.0,6659.0,1.0,0.5191,0.6065,0,1,0,2,NC
35.189051,-80.83350899999998,0.0,0.0148,0.0,0.0,0.10099999999999999,0.0,0.0,0.0,0.0099,0.0,0.0,0.0172,0.0,0.0,0.0246,0.0,0.0,0.1256,0.0099,0.0,0.0,0.0468,0.0074,0.0,0.0099,0.0,0.0665,0.0,0.0419,0.032,0.0,0.0,0.0,0.0,0.0517,0.3005,0.1355,0.0049,1602.0,0.5755,0.161,0.0974,0.0194,0.0081,0.0019,0.0081,0.078,0.0506,0.1042,46606.0,33532.0,33532.0,12928.0,9757.0,7439.0,0.4665,0.6723,0.7746,0,3,1,2,NC
36.304673,-76.217139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852,0.0,192.0,0.6979,0.1979,0.0573,0.0052,0.0052,0.0,0.0156,0.0156,0.0052,0.1354,27369.0,14080.0,14080.0,7817.0,5652.0,4964.0,1.0,0.5521,0.6154,0,1,0,2,NC
35.785468,-78.621301,0.0,0.0,0.0,0.0,0.073,0.0,0.0292,0.0,0.0,0.0219,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0146,0.0,0.0,0.0,0.1022,0.0146,0.0,0.0,0.0,0.0584,0.2263,0.0,0.1314,0.0,0.0,0.0,0.0,0.0146,0.1095,0.1971,0.0,974.0,0.0205,0.845,0.0082,0.0,0.0031,0.0,0.0,0.0154,0.1078,0.0133,32328.0,17890.0,17890.0,11710.0,7892.0,5373.0,0.6346,0.4517,0.4849,0,1,0,2,NC
36.086271,-80.241297,0.0,0.0093,0.0,0.0186,0.0837,0.0,0.0,0.0,0.0744,0.0,0.0,0.013999999999999999,0.0,0.0,0.0698,0.0,0.0,0.1209,0.0279,0.0,0.0326,0.0186,0.0233,0.0,0.0047,0.0,0.0698,0.0651,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.1163,0.0,0.1209,0.0372,813.0,0.5498,0.1943,0.1488,0.0172,0.0049,0.0,0.0431,0.0135,0.0283,0.1734,43725.0,28566.0,28566.0,7934.0,9708.0,6092.0,0.4345,0.9754,0.7887,0,3,1,2,NC
35.771181,-78.637693,0.0,0.0,0.0,0.0,0.1038,0.0,0.0328,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0109,0.0,0.0,0.0,0.1421,0.0383,0.0,0.0055,0.0,0.0984,0.0765,0.1421,0.0492,0.0,0.0,0.0,0.0,0.0055,0.0601,0.1749,0.0,1545.0,0.0214,0.7379,0.0006,0.0104,0.0032,0.0097,0.0311,0.0375,0.1482,0.0511,29442.0,16480.0,16480.0,15705.0,6971.0,5210.0,0.5724,0.5845,0.4495,0,1,0,2,NC
34.74563,-79.478567,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.129,0.0,0.0,0.0161,0.0887,0.0,0.0,0.0,0.0,0.129,0.0081,0.0,0.0242,0.0,0.0,0.0,0.0,0.0645,0.0,0.2903,0.0,612.0,0.4526,0.2402,0.0392,0.0082,0.0131,0.0,0.0343,0.1373,0.0752,0.0915,43857.0,25874.0,25874.0,10667.0,5087.0,5077.0,0.6071,0.4428,0.4565,0,1,0,2,NC
35.981858,-78.513755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6374,0.2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.0,0.022000000000000002,406.0,0.83,0.069,0.0369,0.0296,0.0049,0.0,0.0,0.0,0.0296,0.3325,28764.0,10730.0,10730.0,7295.0,4976.0,6404.0,0.9286,0.3005,0.7969,0,3,1,2,NC
36.133609,-80.277446,0.0,0.0,0.0,0.0009,0.0967,0.0,0.0193,0.0,0.0053,0.0009,0.0,0.0211,0.0,0.0,0.0317,0.0026,0.0,0.0818,0.022000000000000002,0.0,0.0,0.0545,0.0246,0.0,0.0484,0.0,0.08800000000000001,0.0,0.0,0.212,0.0,0.0,0.0,0.0,0.0202,0.0,0.2322,0.0378,5101.0,0.6955,0.0674,0.0684,0.04,0.0014,0.0004,0.0286,0.0968,0.0014,0.0108,66440.0,51400.0,51400.0,32036.0,28205.0,11795.0,0.7714,0.5362,0.9451,1,4,1,2,NC
35.610328,-82.442619,0.0,0.2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.1277,0.0213,0.0,0.0922,0.0,0.0,0.0709,0.0,0.0071,0.0,0.0426,0.0,0.1206,0.0,0.0284,0.1277,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0638,582.0,0.7766,0.0481,0.067,0.0052,0.0086,0.0,0.0326,0.0155,0.0464,0.0155,48991.0,35244.0,35244.0,14651.0,12835.0,5791.0,0.7097,0.6237,0.6079,0,1,0,2,NC
34.986064,-80.44305,0.0,0.0,0.0,0.0,0.1272,0.0,0.0,0.0,0.0799,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0769,0.0296,0.0,0.0355,0.071,0.0059,0.0,0.0118,0.0,0.0769,0.068,0.0976,0.0385,0.0,0.0,0.0,0.0,0.0089,0.0621,0.1923,0.0148,2586.0,0.5835,0.1736,0.0441,0.022000000000000002,0.0039,0.0012,0.087,0.0441,0.0406,0.0189,42600.0,31120.0,31120.0,12423.0,8798.0,7545.0,1.0,0.6098,0.7502,0,3,1,2,NC
36.146167999999996,-80.256252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.9688,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,28764.0,8800.0,8800.0,4217.0,1575.0,2333.0,0.6448,0.5313,0.7143,0,2,0,2,NC
36.089554,-80.225033,0.0,0.0,0.0,0.0009,0.023,0.0,0.0212,0.0,0.0451,0.0,0.0,0.0009,0.0,0.0,0.0053,0.0681,0.0,0.0301,0.0053,0.0,0.0044,0.069,0.0,0.0,0.0027,0.0,0.038,0.038,0.0195,0.0195,0.0,0.0,0.0,0.0,0.0124,0.5393,0.0548,0.0027,4570.0,0.1155,0.7683,0.0365,0.0061,0.0039,0.0002,0.0363,0.0129,0.0201,0.1133,19119.0,5941.0,16188.0,4497.0,10758.0,8218.0,0.9812,0.7098,0.7629,0,3,1,1,NC
35.308979,-83.186258,0.0,0.0152,0.0,0.0,0.0336,0.0,0.0081,0.0,0.1061,0.0171,0.0459,0.0109,0.0,0.0,0.0175,0.0062,0.0,0.0403,0.0052,0.0,0.0066,0.0351,0.0043,0.0,0.0256,0.0,0.0602,0.0701,0.0388,0.0351,0.0,0.0,0.0,0.0,0.0398,0.1819,0.1805,0.0161,9234.0,0.7872,0.0585,0.067,0.0121,0.0066,0.0009,0.0414,0.0144,0.0119,0.135,20819.0,6897.0,17290.0,6104.0,8177.0,7836.0,0.7257,0.5456,0.7929,0,3,1,1,NC
46.848362,-96.848937,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0,0.0691,0.0041,0.0,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366,0.0325,0.0,0.0,0.0,0.0,0.0,0.0041,0.5122,0.3049,0.0,525.0,0.6781,0.0743,0.0305,0.019,0.0,0.0,0.0,0.0,0.1981,0.3962,22323.0,10935.0,10935.0,17518.0,4463.0,5402.0,0.2895,0.8038,0.5,0,1,0,3,ND
46.882917,-102.799679,0.1227,0.0,0.0,0.0,0.0074,0.0,0.0483,0.0,0.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0149,0.0074,0.0,0.11900000000000001,0.0632,0.0,0.0,0.0112,0.0,0.0372,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0186,0.1115,0.2937,0.0112,1153.0,0.7667,0.0503,0.0564,0.0087,0.0104,0.0043,0.0312,0.046,0.026000000000000002,0.2142,15790.0,6554.0,9226.0,6000.0,12969.0,6768.0,0.5223,0.5872,0.5857,0,1,0,1,ND
47.983311,-102.472814,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,0.1765,0.0,0.0,0.0,0.3529,0.0,202.0,0.0545,0.0248,0.0545,0.0,0.8317,0.0,0.0347,0.0,0.0,0.2673,15478.0,3870.0,3870.0,3926.0,4430.0,4763.0,0.9583,0.6287,0.3333,0,1,0,1,ND
46.914302,-98.69841600000001,0.0,0.0,0.0,0.0,0.0235,0.0,0.0647,0.0,0.1588,0.0,0.0,0.0176,0.0,0.0,0.0059,0.0059,0.0,0.0529,0.0059,0.0,0.0,0.0882,0.0,0.0,0.0059,0.0,0.0647,0.0353,0.0,0.0235,0.0,0.0,0.0,0.0,0.0059,0.2588,0.1765,0.0059,896.0,0.7467,0.0368,0.0714,0.0067,0.0045,0.0123,0.0,0.1016,0.0201,0.028999999999999998,31760.0,21158.0,21158.0,10352.0,9357.0,6558.0,1.0,0.4944,0.7424,0,3,0,2,ND
46.723766999999995,-100.75274,0.0,0.0,0.0,0.0,0.0138,0.0,0.0115,0.0,0.131,0.0,0.0,0.0046,0.0,0.0,0.0253,0.1448,0.0,0.0276,0.0046,0.0,0.0023,0.0759,0.0092,0.023,0.0069,0.0,0.0253,0.0253,0.0253,0.0069,0.0,0.0,0.0,0.0,0.0069,0.2322,0.1885,0.0092,2064.0,0.7984,0.0184,0.0344,0.0141,0.015,0.0034,0.0286,0.0044,0.0833,0.1313,27400.0,18224.0,18224.0,15559.0,7782.0,6690.0,0.9257,0.6366,0.7756,0,3,1,2,ND
47.505415,-97.322554,0.0,0.0,0.0,0.0,0.0175,0.0,0.0058,0.0,0.2456,0.0,0.0,0.0,0.076,0.0,0.0,0.0877,0.0,0.0819,0.0117,0.0,0.0,0.0994,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.1637,0.1813,0.0,825.0,0.777,0.0594,0.0679,0.0036,0.0158,0.0073,0.0327,0.0315,0.0048,0.2824,16433.0,6456.0,9084.0,5625.0,7287.0,5516.0,1.0,0.6097,0.5858,0,1,0,1,ND
48.246961,-101.29861,0.0,0.0,0.0,0.0,0.0161,0.0,0.0179,0.0,0.2115,0.0,0.0,0.0036,0.0,0.0,0.009000000000000001,0.043,0.0,0.0269,0.0179,0.0,0.0,0.0269,0.0,0.0,0.0179,0.0,0.0305,0.0789,0.0878,0.0125,0.0,0.0,0.0,0.0,0.0197,0.1541,0.2151,0.0108,2466.0,0.6894,0.0547,0.0669,0.0158,0.0182,0.0032,0.043,0.0921,0.0166,0.2088,15483.0,6810.0,6810.0,5869.0,7469.0,7219.0,0.5233,0.6111,0.6965,0,2,0,1,ND
47.921654,-97.071738,0.0,0.0,0.0,0.0009,0.0492,0.0062,0.0198,0.0,0.0479,0.1199,0.0114,0.0119,0.0,0.0,0.0101,0.0536,0.0,0.0369,0.0097,0.0,0.0158,0.0272,0.0035,0.0,0.0149,0.0,0.0545,0.0272,0.0321,0.0272,0.0,0.0,0.0,0.1011,0.0114,0.1441,0.1599,0.0035,10351.0,0.8136,0.0242,0.035,0.0167,0.0124,0.0008,0.0344,0.049,0.013999999999999999,0.1788,19670.0,8447.0,20047.0,10757.0,17641.0,8396.0,0.9279999999999999,0.4394,0.8023,0,3,1,1,ND
46.893127,-96.800838,0.1152,0.0129,0.0298,0.0017,0.0328,0.0,0.0319,0.0,0.0281,0.1588,0.0,0.0009,0.0686,0.0,0.0069,0.0,0.0,0.0609,0.0099,0.0,0.0151,0.0276,0.0026,0.0,0.0108,0.0,0.0358,0.0319,0.0,0.0168,0.0,0.0,0.0,0.0,0.0186,0.1278,0.1489,0.0056,11687.0,0.8692,0.0285,0.023,0.0144,0.0064,0.0006,0.0294,0.0157,0.0127,0.0813,19874.0,8666.0,20692.0,9311.0,9412.0,9012.0,0.9664,0.4591,0.7939,0,3,1,1,ND
46.001037,-98.51790600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,183.0,0.7923,0.0437,0.0601,0.0,0.0219,0.0055,0.0601,0.0055,0.0109,0.1311,26468.0,16140.0,16140.0,9898.0,6629.0,3678.0,0.75,0.4317,0.5803,0,1,0,2,ND
48.883758,-99.75083599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0881,0.0,0.0629,0.0,0.0755,0.0,0.0,0.0,0.0,0.2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314,0.0314,0.1384,0.1824,0.0,0.0629,0.0692,0.0,511.0,0.0313,0.002,0.0059,0.0,0.9609,0.0,0.0,0.0,0.0,0.0724,15609.0,2250.0,2250.0,2051.0,7728.0,6331.0,0.5909,0.6125,0.7096,0,2,0,2,ND
46.767157,-100.755131,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0448,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.2687,0.0,0.0,0.0,0.0299,0.0896,0.0896,0.0299,0.1343,0.2388,0.0,302.0,0.053,0.0232,0.0331,0.0,0.8146,0.0033,0.0662,0.0033,0.0033,0.1225,13898.0,4252.0,4252.0,9923.0,7498.0,5666.0,0.8963,0.6523,0.5846,0,1,0,2,ND
46.918517,-98.00389,0.0,0.0756,0.0,0.0,0.0356,0.0,0.0222,0.0,0.5556,0.0133,0.0,0.0,0.0,0.0,0.0044,0.0133,0.0,0.0,0.0,0.0,0.0,0.0356,0.0,0.0,0.0,0.0,0.0489,0.0,0.0222,0.0089,0.0,0.0,0.0,0.0,0.0267,0.04,0.0978,0.0,1010.0,0.8129,0.0327,0.0673,0.0069,0.0109,0.002,0.0386,0.0228,0.0059,0.2535,17762.0,7406.0,16579.0,6048.0,11996.0,6002.0,0.6106,0.5168,0.713,0,2,0,1,ND
39.285831,-84.451296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,32274.0,23341.0,23341.0,12203.0,6653.0,3250.0,0.6448,0.5,0.6333,0,2,0,3,OH
41.02817,-81.49310899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7177,0.2016,0.0,493.0,0.4462,0.2677,0.0203,0.0101,0.0,0.002,0.0264,0.0,0.2272,0.4625,28406.0,13850.0,13850.0,13701.0,5086.0,4988.0,0.3902,0.8256,0.3684,0,1,0,2,OH
41.078551000000004,-81.511679,0.0,0.0,0.0,0.0005,0.0295,0.0,0.0369,0.0026,0.0666,0.1056,0.0651,0.0123,0.0331,0.0021,0.0113,0.062,0.0,0.0279,0.0156,0.0,0.0161,0.0151,0.0018,0.0,0.0146,0.0,0.0285,0.0438,0.022000000000000002,0.0277,0.0,0.0,0.0,0.0,0.0197,0.151,0.1823,0.0062,15047.0,0.7331,0.1235,0.0274,0.0274,0.0014,0.0004,0.0455,0.022000000000000002,0.0193,0.1275,24128.0,10270.0,18801.0,9845.0,10572.0,9571.0,0.5319,0.4549,0.7285,0,2,0,1,OH
40.86722,-80.861232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.9867,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933,11785.0,5000.0,5000.0,5289.0,3503.0,1597.0,0.2667,0.6133,0.7911,0,3,1,2,OH
39.108805,-84.513913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0,0.7356,0.1322,0.0517,0.0057,0.0057,0.0057,0.046,0.0,0.0172,0.0345,41532.0,31290.0,31290.0,19633.0,7517.0,4523.0,0.1818,0.6897,0.6147,0,1,0,2,OH
40.861755,-82.321061,0.0,0.0015,0.0,0.0,0.0428,0.0,0.0061,0.0,0.2202,0.0,0.0,0.0015,0.0,0.0,0.0138,0.0061,0.0,0.0749,0.0015,0.0,0.0107,0.0229,0.0015,0.0,0.0031,0.0,0.0367,0.0826,0.0122,0.0214,0.0,0.0,0.0,0.0,0.0183,0.2385,0.1728,0.0107,3660.0,0.7716,0.1331,0.0224,0.0085,0.0049,0.0019,0.0183,0.018000000000000002,0.0213,0.11800000000000001,32500.0,20700.0,20700.0,14350.0,8091.0,6933.0,0.3720000000000001,0.5066,0.7829,0,3,1,2,OH
41.373017,-81.85114499999997,0.0,0.0039,0.0,0.0,0.0519,0.0,0.0233,0.0,0.0674,0.0078,0.0,0.0052,0.0,0.0,0.0272,0.0,0.0,0.1141,0.0091,0.0,0.0324,0.0363,0.0078,0.0,0.0389,0.0,0.0636,0.0182,0.0,0.0259,0.0,0.0,0.0,0.0,0.1336,0.1154,0.1946,0.0233,3131.0,0.778,0.0923,0.0549,0.0156,0.001,0.0006,0.0479,0.0073,0.0022,0.0632,43771.0,31668.0,31668.0,16113.0,11787.0,7810.0,0.5329999999999999,0.542,0.7947,0,3,1,2,OH
